Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
2759,Airport,36,Trip Completed,13-07-2016 03:50:03,13-07-2016 04:33:15
3010,Airport,36,Trip Completed,13-07-2016 07:26:03,13-07-2016 08:40:52
3403,City,36,Trip Completed,13-07-2016 15:16:52,13-07-2016 15:45:52
3856,Airport,36,Trip Completed,13-07-2016 21:34:21,13-07-2016 22:26:18
4472,City,36,Trip Completed,14-07-2016 08:39:44,14-07-2016 09:55:40
5199,City,36,Trip Completed,14-07-2016 20:50:52,14-07-2016 21:57:39
5612,City,36,Trip Completed,15-07-2016 06:15:54,15-07-2016 07:17:47
6614,Airport,36,Trip Completed,15-07-2016 21:40:39,15-07-2016 22:56:08
191,Airport,37,Trip Completed,11/7/2016 5:55,11/7/2016 6:45
333,City,37,Trip Completed,11/7/2016 7:43,11/7/2016 8:53
488,Airport,37,Trip Completed,11/7/2016 9:35,11/7/2016 10:20
1780,City,37,Trip Completed,12/7/2016 8:58,12/7/2016 9:45
2235,Airport,37,Trip Completed,12/7/2016 18:12,12/7/2016 19:14
2516,City,37,Trip Completed,12/7/2016 21:05,12/7/2016 22:18
4209,City,37,Trip Completed,14-07-2016 05:37:01,14-07-2016 06:42:12
4726,City,37,Trip Completed,14-07-2016 13:52:52,14-07-2016 15:04:54
5088,Airport,37,Trip Completed,14-07-2016 19:52:54,14-07-2016 21:06:33
5352,Airport,37,Trip Completed,14-07-2016 23:01:45,14-07-2016 23:45:53
6024,Airport,37,Trip Completed,15-07-2016 12:43:09,15-07-2016 13:55:27
6196,Airport,37,Trip Completed,15-07-2016 17:19:56,15-07-2016 18:03:53
6297,City,37,Trip Completed,15-07-2016 18:21:09,15-07-2016 18:57:24
125,City,38,Trip Completed,11/7/2016 5:12,11/7/2016 6:17
1611,City,38,Trip Completed,12/7/2016 6:49,12/7/2016 7:44
1814,City,38,Trip Completed,12/7/2016 9:19,12/7/2016 9:59
3088,City,38,Trip Completed,13-07-2016 08:12:39,13-07-2016 09:01:02
3384,Airport,38,Trip Completed,13-07-2016 14:40:53,13-07-2016 15:34:26
4218,Airport,38,Trip Completed,14-07-2016 05:38:17,14-07-2016 06:24:48
5757,City,38,Trip Completed,15-07-2016 08:12:21,15-07-2016 09:17:55
5958,Airport,38,Trip Completed,15-07-2016 10:48:38,15-07-2016 11:49:20
6314,City,38,Trip Completed,15-07-2016 18:31:06,15-07-2016 19:30:28
249,City,39,Trip Completed,11/7/2016 6:31,11/7/2016 7:14
728,City,39,Trip Completed,11/7/2016 15:05,11/7/2016 16:09
3042,City,39,Trip Completed,13-07-2016 07:38:51,13-07-2016 08:32:47
3620,City,39,Trip Completed,13-07-2016 18:54:52,13-07-2016 20:08:38
4276,City,39,Trip Completed,14-07-2016 06:22:04,14-07-2016 07:23:02
4735,City,39,Trip Completed,14-07-2016 14:43:10,14-07-2016 15:51:37
1353,Airport,40,Trip Completed,11/7/2016 23:51,12/7/2016 0:34
1568,City,40,Trip Completed,12/7/2016 6:18,12/7/2016 6:52
2465,City,40,Trip Completed,12/7/2016 20:38,12/7/2016 21:37
3688,City,40,Trip Completed,13-07-2016 19:39:52,13-07-2016 20:40:51
4727,City,40,Trip Completed,14-07-2016 14:06:18,14-07-2016 15:02:55
5348,City,40,Trip Completed,14-07-2016 22:50:55,14-07-2016 23:45:17
6537,Airport,40,Trip Completed,15-07-2016 20:52:18,15-07-2016 22:03:09
1941,Airport,41,Trip Completed,12/7/2016 11:29,12/7/2016 12:09
3766,Airport,41,Trip Completed,13-07-2016 20:33:01,13-07-2016 21:24:23
4243,Airport,41,Trip Completed,14-07-2016 06:02:47,14-07-2016 06:37:57
4717,Airport,41,Trip Completed,14-07-2016 13:42:45,14-07-2016 14:36:58
5682,City,41,Trip Completed,15-07-2016 07:16:19,15-07-2016 08:24:55
6343,City,41,Trip Completed,15-07-2016 18:44:07,15-07-2016 19:21:59
6726,Airport,41,Trip Completed,15-07-2016 23:22:28,16-07-2016 00:12:03
238,City,42,Trip Completed,11/7/2016 6:27,11/7/2016 7:15
2624,City,42,Trip Completed,12/7/2016 22:16,12/7/2016 23:17
2787,City,42,Trip Completed,13-07-2016 04:54:46,13-07-2016 05:29:11
3992,City,42,Trip Completed,13-07-2016 23:24:52,14-07-2016 00:04:39
4974,City,42,Trip Completed,14-07-2016 18:44:58,14-07-2016 19:16:18
5478,Airport,42,Trip Completed,15-07-2016 04:43:40,15-07-2016 05:44:45
5641,City,42,Trip Completed,15-07-2016 06:46:40,15-07-2016 07:16:35
128,City,43,Trip Completed,11/7/2016 5:12,11/7/2016 5:48
627,City,43,Trip Completed,11/7/2016 12:12,11/7/2016 13:10
1766,Airport,43,Trip Completed,12/7/2016 8:45,12/7/2016 9:52
2089,City,43,Trip Completed,12/7/2016 15:49,12/7/2016 16:32
3565,City,43,Trip Completed,13-07-2016 18:13:10,13-07-2016 18:50:29
3954,Airport,43,Trip Completed,13-07-2016 22:43:45,14-07-2016 00:03:31
4204,City,43,Trip Completed,14-07-2016 05:36:10,14-07-2016 06:23:14
4651,City,43,Trip Completed,14-07-2016 11:54:26,14-07-2016 12:47:18
5814,City,43,Trip Completed,15-07-2016 08:43:57,15-07-2016 09:55:23
6062,City,43,Trip Completed,15-07-2016 13:48:40,15-07-2016 14:51:36
118,Airport,44,Trip Completed,11/7/2016 5:11,11/7/2016 5:52
339,Airport,44,Trip Completed,11/7/2016 7:49,11/7/2016 8:45
766,City,44,Trip Completed,11/7/2016 16:23,11/7/2016 17:27
1133,Airport,44,Trip Completed,11/7/2016 20:27,11/7/2016 21:31
2458,City,44,Trip Completed,12/7/2016 20:33,12/7/2016 21:33
3060,Airport,44,Trip Completed,13-07-2016 07:56:53,13-07-2016 09:12:13
3653,City,44,Trip Completed,13-07-2016 19:18:27,13-07-2016 19:51:00
4321,City,44,Trip Completed,14-07-2016 06:56:17,14-07-2016 07:47:58
5672,Airport,44,Trip Completed,15-07-2016 07:07:07,15-07-2016 07:59:21
1698,City,45,Trip Completed,12/7/2016 7:56,12/7/2016 8:56
2098,City,45,Trip Completed,12/7/2016 16:12,12/7/2016 16:42
2733,City,45,Trip Completed,13-07-2016 02:37:50,13-07-2016 03:45:00
2917,Airport,45,Trip Completed,13-07-2016 06:21:57,13-07-2016 06:53:54
3151,Airport,45,Trip Completed,13-07-2016 09:00:37,13-07-2016 09:38:31
3358,City,45,Trip Completed,13-07-2016 13:30:22,13-07-2016 14:38:35
5435,City,45,Trip Completed,15-07-2016 02:52:10,15-07-2016 03:43:43
5717,Airport,45,Trip Completed,15-07-2016 07:41:01,15-07-2016 08:24:01
635,Airport,46,Trip Completed,11/7/2016 12:25,11/7/2016 13:29
1275,Airport,46,Trip Completed,11/7/2016 22:05,11/7/2016 23:02
1562,Airport,46,Trip Completed,12/7/2016 6:16,12/7/2016 7:15
2908,Airport,46,Trip Completed,13-07-2016 06:14:46,13-07-2016 07:17:20
3414,City,46,Trip Completed,13-07-2016 15:28:23,13-07-2016 16:44:23
3638,Airport,46,Trip Completed,13-07-2016 19:09:50,13-07-2016 19:58:45
5132,Airport,46,Trip Completed,14-07-2016 20:11:42,14-07-2016 20:40:50
5422,City,46,Trip Completed,15-07-2016 02:09:09,15-07-2016 03:09:26
5724,City,46,Trip Completed,15-07-2016 07:40:09,15-07-2016 08:48:45
6026,Airport,46,Trip Completed,15-07-2016 12:50:41,15-07-2016 13:35:03
6416,City,46,Trip Completed,15-07-2016 19:42:15,15-07-2016 20:27:36
995,Airport,47,Trip Completed,11/7/2016 19:11,11/7/2016 19:33
1771,City,47,Trip Completed,12/7/2016 8:56,12/7/2016 9:27
2729,Airport,47,Trip Completed,13-07-2016 02:36:56,13-07-2016 03:03:11
3416,City,47,Trip Completed,13-07-2016 15:31:59,13-07-2016 16:06:48
4286,City,47,Trip Completed,14-07-2016 06:35:07,14-07-2016 07:35:54
5012,Airport,47,Trip Completed,14-07-2016 18:59:54,14-07-2016 20:05:50
6761,Airport,47,Trip Completed,15-07-2016 00:05:00,15-07-2016 00:47:06
5638,City,47,Trip Completed,15-07-2016 06:40:51,15-07-2016 07:18:48
6191,Airport,47,Trip Completed,15-07-2016 17:17:50,15-07-2016 18:16:35
443,City,48,Trip Completed,11/7/2016 9:05,11/7/2016 9:45
1299,City,48,Trip Completed,11/7/2016 22:22,11/7/2016 23:06
1637,Airport,48,Trip Completed,12/7/2016 7:09,12/7/2016 8:15
2099,Airport,48,Trip Completed,12/7/2016 16:03,12/7/2016 17:16
2349,Airport,48,Trip Completed,12/7/2016 19:22,12/7/2016 20:07
3081,City,48,Trip Completed,13-07-2016 08:10:39,13-07-2016 08:47:52
3555,Airport,48,Trip Completed,13-07-2016 18:08:02,13-07-2016 19:07:06
3798,City,48,Trip Completed,13-07-2016 20:55:06,13-07-2016 21:41:49
3982,Airport,48,Trip Completed,13-07-2016 23:16:52,14-07-2016 00:34:05
4082,Airport,48,Trip Completed,14-07-2016 02:37:56,14-07-2016 03:23:21
4672,City,48,Trip Completed,14-07-2016 12:36:18,14-07-2016 13:47:19
4937,City,48,Trip Completed,14-07-2016 18:22:21,14-07-2016 19:14:54
5594,Airport,48,Trip Completed,15-07-2016 06:05:47,15-07-2016 07:02:34
540,City,49,Trip Completed,11/7/2016 9:56,11/7/2016 10:52
1533,City,49,Trip Completed,12/7/2016 5:56,12/7/2016 6:32
2359,City,49,Trip Completed,12/7/2016 19:31,12/7/2016 20:28
2603,City,49,Trip Completed,12/7/2016 22:00,12/7/2016 22:51
2965,Airport,49,Trip Completed,13-07-2016 06:56:35,13-07-2016 07:25:58
4002,City,49,Trip Completed,13-07-2016 23:39:25,14-07-2016 00:50:46
4364,Airport,49,Trip Completed,14-07-2016 07:26:46,14-07-2016 08:07:07
4614,Airport,49,Trip Completed,14-07-2016 10:51:16,14-07-2016 11:28:51
5235,Airport,49,Trip Completed,14-07-2016 21:08:55,14-07-2016 22:00:26
5979,Airport,49,Trip Completed,15-07-2016 11:35:28,15-07-2016 12:11:05
6145,Airport,49,Trip Completed,15-07-2016 16:08:41,15-07-2016 17:20:36
6363,Airport,49,Trip Completed,15-07-2016 19:07:09,15-07-2016 19:46:41
2481,City,50,Trip Completed,12/7/2016 20:40,12/7/2016 21:37
3328,Airport,50,Trip Completed,13-07-2016 12:28:51,13-07-2016 13:10:08
3908,Airport,50,Trip Completed,13-07-2016 22:07:15,13-07-2016 23:15:39
4416,City,50,Trip Completed,14-07-2016 08:12:46,14-07-2016 09:08:19
4966,Airport,50,Trip Completed,14-07-2016 18:35:40,14-07-2016 19:19:51
5243,City,50,Trip Completed,14-07-2016 21:12:10,14-07-2016 22:15:12
5697,City,50,Trip Completed,15-07-2016 07:32:38,15-07-2016 08:12:26
5864,Airport,50,Trip Completed,15-07-2016 09:22:59,15-07-2016 10:18:31
6530,Airport,50,Trip Completed,15-07-2016 20:51:59,15-07-2016 21:30:57
686,City,51,Trip Completed,11/7/2016 13:44,11/7/2016 14:30
777,Airport,51,Trip Completed,11/7/2016 16:41,11/7/2016 17:32
1455,Airport,51,Trip Completed,12/7/2016 4:56,12/7/2016 5:27
1906,Airport,51,Trip Completed,12/7/2016 10:38,12/7/2016 11:22
2432,Airport,51,Trip Completed,12/7/2016 20:15,12/7/2016 20:59
2977,Airport,51,Trip Completed,13-07-2016 06:52:35,13-07-2016 07:47:34
3964,City,51,Trip Completed,13-07-2016 22:53:20,13-07-2016 23:34:07
4182,Airport,51,Trip Completed,14-07-2016 05:24:02,14-07-2016 06:24:49
4679,City,51,Trip Completed,14-07-2016 12:44:59,14-07-2016 13:39:06
4997,City,51,Trip Completed,14-07-2016 18:57:20,14-07-2016 19:41:29
5600,City,51,Trip Completed,15-07-2016 06:09:20,15-07-2016 07:12:45
5910,Airport,51,Trip Completed,15-07-2016 10:00:43,15-07-2016 10:52:49
6597,Airport,51,Trip Completed,15-07-2016 21:35:04,15-07-2016 22:21:17
64,City,52,Trip Completed,11/7/2016 4:16,11/7/2016 5:28
687,Airport,52,Trip Completed,11/7/2016 13:41,11/7/2016 14:25
1625,City,52,Trip Completed,12/7/2016 7:01,12/7/2016 7:49
1958,Airport,52,Trip Completed,12/7/2016 11:41,12/7/2016 12:35
2160,Airport,52,Trip Completed,12/7/2016 17:32,12/7/2016 18:07
2517,Airport,52,Trip Completed,12/7/2016 21:04,12/7/2016 22:20
2894,City,52,Trip Completed,13-07-2016 06:01:37,13-07-2016 07:13:57
3739,Airport,52,Trip Completed,13-07-2016 20:21:38,13-07-2016 21:06:29
4737,City,52,Trip Completed,14-07-2016 14:37:56,14-07-2016 15:47:44
5064,Airport,52,Trip Completed,14-07-2016 19:28:03,14-07-2016 20:34:00
313,City,53,Trip Completed,11/7/2016 7:26,11/7/2016 8:35
2107,City,53,Trip Completed,12/7/2016 16:18,12/7/2016 17:14
2819,City,53,Trip Completed,13-07-2016 05:12:03,13-07-2016 06:23:03
2932,Airport,53,Trip Completed,13-07-2016 06:28:49,13-07-2016 07:11:44
3593,City,53,Trip Completed,13-07-2016 18:34:17,13-07-2016 19:27:56
4760,City,53,Trip Completed,14-07-2016 15:19:28,14-07-2016 16:37:19
6681,Airport,53,Trip Completed,15-07-2016 22:32:05,15-07-2016 23:34:39
234,City,54,Trip Completed,11/7/2016 6:27,11/7/2016 7:23
425,Airport,54,Trip Completed,11/7/2016 8:48,11/7/2016 9:34
1528,City,54,Trip Completed,12/7/2016 5:58,12/7/2016 6:33
1671,Airport,54,Trip Completed,12/7/2016 7:41,12/7/2016 8:50
2223,City,54,Trip Completed,12/7/2016 18:07,12/7/2016 19:12
3268,Airport,54,Trip Completed,13-07-2016 10:27:35,13-07-2016 11:31:51
3530,Airport,54,Trip Completed,13-07-2016 17:53:27,13-07-2016 18:43:17
4765,Airport,54,Trip Completed,14-07-2016 15:36:30,14-07-2016 16:41:07
531,City,55,Trip Completed,11/7/2016 10:01,11/7/2016 10:36
1721,City,55,Trip Completed,12/7/2016 8:10,12/7/2016 8:47
2665,Airport,55,Trip Completed,12/7/2016 23:30,13-07-2016 00:37:17
2951,City,55,Trip Completed,13-07-2016 06:40:10,13-07-2016 07:41:17
3786,Airport,55,Trip Completed,13-07-2016 20:47:32,13-07-2016 21:35:51
4049,City,55,Trip Completed,14-07-2016 01:03:12,14-07-2016 02:26:06
4079,Airport,55,Trip Completed,14-07-2016 02:31:51,14-07-2016 03:33:26
4233,Airport,55,Trip Completed,14-07-2016 05:51:41,14-07-2016 06:58:26
4884,Airport,55,Trip Completed,14-07-2016 17:53:38,14-07-2016 19:06:04
6350,City,55,Trip Completed,15-07-2016 18:57:26,15-07-2016 20:08:25
1914,Airport,56,Trip Completed,12/7/2016 10:42,12/7/2016 11:52
3205,City,56,Trip Completed,13-07-2016 09:38:10,13-07-2016 10:49:37
3448,City,56,Trip Completed,13-07-2016 16:40:59,13-07-2016 17:35:37
4628,City,56,Trip Completed,14-07-2016 11:13:24,14-07-2016 12:05:37
5418,City,56,Trip Completed,15-07-2016 02:03:39,15-07-2016 03:13:00
5654,City,56,Trip Completed,15-07-2016 06:56:12,15-07-2016 08:09:48
614,City,57,Trip Completed,11/7/2016 11:49,11/7/2016 12:52
1340,City,57,Trip Completed,11/7/2016 23:22,11/7/2016 23:55
1576,City,57,Trip Completed,12/7/2016 6:27,12/7/2016 7:41
1974,Airport,57,Trip Completed,12/7/2016 12:19,12/7/2016 13:07
2597,City,57,Trip Completed,12/7/2016 21:52,12/7/2016 22:54
4690,City,57,Trip Completed,14-07-2016 13:04:08,14-07-2016 13:45:06
6267,Airport,57,Trip Completed,15-07-2016 18:10:03,15-07-2016 18:45:25
660,Airport,58,Trip Completed,11/7/2016 12:55,11/7/2016 13:44
943,Airport,58,Trip Completed,11/7/2016 18:34,11/7/2016 19:25
1445,Airport,58,Trip Completed,12/7/2016 4:45,12/7/2016 6:02
3070,City,58,Trip Completed,13-07-2016 07:53:05,13-07-2016 08:53:21
3440,City,58,Trip Completed,13-07-2016 16:26:57,13-07-2016 17:04:40
4503,City,58,Trip Completed,14-07-2016 09:05:45,14-07-2016 09:56:16
4771,Airport,58,Trip Completed,14-07-2016 15:57:43,14-07-2016 16:25:11
4797,City,58,Trip Completed,14-07-2016 16:55:26,14-07-2016 17:51:22
4898,Airport,58,Trip Completed,14-07-2016 18:02:53,14-07-2016 19:08:17
172,Airport,59,Trip Completed,11/7/2016 5:41,11/7/2016 6:19
518,City,59,Trip Completed,11/7/2016 9:46,11/7/2016 10:42
843,Airport,59,Trip Completed,11/7/2016 17:38,11/7/2016 18:31
1070,City,59,Trip Completed,11/7/2016 19:58,11/7/2016 20:58
2078,Airport,59,Trip Completed,12/7/2016 15:36,12/7/2016 16:22
5382,City,59,Trip Completed,14-07-2016 00:08:01,14-07-2016 00:42:31
4119,City,59,Trip Completed,14-07-2016 04:22:12,14-07-2016 05:42:08
4623,City,59,Trip Completed,14-07-2016 11:00:10,14-07-2016 11:37:46
620,City,60,Trip Completed,11/7/2016 12:04,11/7/2016 13:17
1286,Airport,60,Trip Completed,11/7/2016 22:18,11/7/2016 22:59
2482,City,60,Trip Completed,12/7/2016 20:45,12/7/2016 21:42
3672,Airport,60,Trip Completed,13-07-2016 19:28:50,13-07-2016 20:34:16
3959,City,60,Trip Completed,13-07-2016 22:51:04,13-07-2016 23:25:59
4659,City,60,Trip Completed,14-07-2016 12:10:38,14-07-2016 13:10:26
5060,Airport,60,Trip Completed,14-07-2016 19:26:16,14-07-2016 20:02:05
5942,City,60,Trip Completed,15-07-2016 10:29:33,15-07-2016 11:23:49
1349,Airport,61,Trip Completed,11/7/2016 23:41,12/7/2016 0:22
2192,Airport,61,Trip Completed,12/7/2016 17:44,12/7/2016 18:39
2323,City,61,Trip Completed,12/7/2016 19:06,12/7/2016 20:17
2717,City,61,Trip Completed,13-07-2016 02:00:13,13-07-2016 02:55:01
3338,Airport,61,Trip Completed,13-07-2016 12:36:47,13-07-2016 13:16:34
4475,City,61,Trip Completed,14-07-2016 08:44:24,14-07-2016 09:25:43
4786,City,61,Trip Completed,14-07-2016 16:40:36,14-07-2016 17:13:53
5017,City,61,Trip Completed,14-07-2016 19:09:05,14-07-2016 20:01:24
5580,City,61,Trip Completed,15-07-2016 05:51:48,15-07-2016 07:08:30
6066,Airport,61,Trip Completed,15-07-2016 13:54:34,15-07-2016 14:44:05
418,City,62,Trip Completed,11/7/2016 8:42,11/7/2016 9:24
608,Airport,62,Trip Completed,11/7/2016 11:57,11/7/2016 12:48
1842,City,62,Trip Completed,12/7/2016 9:40,12/7/2016 10:18
4004,City,62,Trip Completed,13-07-2016 23:40:41,14-07-2016 00:21:38
5791,City,62,Trip Completed,15-07-2016 08:35:12,15-07-2016 09:19:35
6548,Airport,62,Trip Completed,15-07-2016 20:56:32,15-07-2016 21:45:32
121,Airport,63,Trip Completed,11/7/2016 5:13,11/7/2016 6:08
571,Airport,63,Trip Completed,11/7/2016 10:44,11/7/2016 11:44
2444,Airport,63,Trip Completed,12/7/2016 20:23,12/7/2016 21:35
2815,City,63,Trip Completed,13-07-2016 05:13:32,13-07-2016 05:42:58
3510,Airport,63,Trip Completed,13-07-2016 17:42:32,13-07-2016 18:32:16
5013,City,63,Trip Completed,14-07-2016 19:01:56,14-07-2016 19:37:00
5457,City,63,Trip Completed,15-07-2016 03:56:41,15-07-2016 04:54:26
5940,City,63,Trip Completed,15-07-2016 10:18:26,15-07-2016 11:12:53
6197,City,63,Trip Completed,15-07-2016 17:24:24,15-07-2016 18:05:53
6660,Airport,63,Trip Completed,15-07-2016 22:15:00,15-07-2016 23:14:39
584,Airport,64,Trip Completed,11/7/2016 11:14,11/7/2016 12:25
1741,Airport,64,Trip Completed,12/7/2016 8:32,12/7/2016 9:08
2031,City,64,Trip Completed,12/7/2016 14:17,12/7/2016 14:51
3158,Airport,64,Trip Completed,13-07-2016 09:07:00,13-07-2016 10:00:18
3955,Airport,64,Trip Completed,13-07-2016 22:56:09,13-07-2016 23:50:55
4384,City,64,Trip Completed,14-07-2016 07:49:20,14-07-2016 08:54:46
5224,City,64,Trip Completed,14-07-2016 21:07:44,14-07-2016 22:19:37
5394,Airport,64,Trip Completed,15-07-2016 00:47:57,15-07-2016 01:42:51
5511,Airport,64,Trip Completed,15-07-2016 05:10:13,15-07-2016 06:09:36
744,City,65,Trip Completed,11/7/2016 15:41,11/7/2016 16:30
1634,Airport,65,Trip Completed,12/7/2016 7:13,12/7/2016 8:04
1911,Airport,65,Trip Completed,12/7/2016 10:43,12/7/2016 11:41
2608,Airport,65,Trip Completed,12/7/2016 21:59,12/7/2016 22:36
3456,Airport,65,Trip Completed,13-07-2016 16:59:22,13-07-2016 17:47:12
3561,City,65,Trip Completed,13-07-2016 18:14:34,13-07-2016 18:55:15
5216,Airport,65,Trip Completed,14-07-2016 20:56:47,14-07-2016 21:45:04
5573,City,65,Trip Completed,15-07-2016 05:48:54,15-07-2016 06:19:03
5952,Airport,65,Trip Completed,15-07-2016 10:42:35,15-07-2016 11:20:09
6093,Airport,65,Trip Completed,15-07-2016 14:34:33,15-07-2016 15:30:31
6749,Airport,65,Trip Completed,15-07-2016 23:48:42,16-07-2016 00:36:53
250,Airport,66,Trip Completed,11/7/2016 6:29,11/7/2016 7:34
781,City,66,Trip Completed,11/7/2016 16:40,11/7/2016 17:41
1681,Airport,66,Trip Completed,12/7/2016 7:53,12/7/2016 8:44
3924,Airport,66,Trip Completed,13-07-2016 22:21:56,13-07-2016 23:04:13
5271,City,66,Trip Completed,14-07-2016 21:33:30,14-07-2016 22:21:00
5899,Airport,66,Trip Completed,15-07-2016 09:55:05,15-07-2016 10:23:11
6273,City,66,Trip Completed,15-07-2016 18:09:45,15-07-2016 19:22:05
630,Airport,67,Trip Completed,11/7/2016 12:16,11/7/2016 13:10
679,City,67,Trip Completed,11/7/2016 13:22,11/7/2016 14:17
782,Airport,67,Trip Completed,11/7/2016 16:46,11/7/2016 17:27
1329,Airport,67,Trip Completed,11/7/2016 23:10,11/7/2016 23:45
1712,Airport,67,Trip Completed,12/7/2016 8:14,12/7/2016 9:06
2033,City,67,Trip Completed,12/7/2016 14:17,12/7/2016 14:59
3094,Airport,67,Trip Completed,13-07-2016 08:21:01,13-07-2016 08:53:34
4709,Airport,67,Trip Completed,14-07-2016 13:21:10,14-07-2016 14:22:19
4948,Airport,67,Trip Completed,14-07-2016 18:28:34,14-07-2016 19:39:52
5597,City,67,Trip Completed,15-07-2016 06:04:49,15-07-2016 07:00:21
6747,City,67,Trip Completed,15-07-2016 23:47:37,16-07-2016 00:58:57
1480,Airport,68,Trip Completed,12/7/2016 5:15,12/7/2016 6:06
2013,City,68,Trip Completed,12/7/2016 13:35,12/7/2016 14:29
2867,Airport,68,Trip Completed,13-07-2016 05:45:19,13-07-2016 06:28:32
3377,Airport,68,Trip Completed,13-07-2016 14:17:32,13-07-2016 15:01:27
4108,City,68,Trip Completed,14-07-2016 03:56:10,14-07-2016 04:38:59
4368,City,68,Trip Completed,14-07-2016 07:38:59,14-07-2016 08:11:28
4787,City,68,Trip Completed,14-07-2016 16:41:13,14-07-2016 17:15:13
93,City,69,Trip Completed,11/7/2016 4:53,11/7/2016 5:30
402,Airport,69,Trip Completed,11/7/2016 8:31,11/7/2016 9:02
582,City,69,Trip Completed,11/7/2016 10:56,11/7/2016 11:59
733,City,69,Trip Completed,11/7/2016 15:25,11/7/2016 16:30
951,Airport,69,Trip Completed,11/7/2016 18:38,11/7/2016 19:10
1889,City,69,Trip Completed,12/7/2016 10:14,12/7/2016 11:18
2046,Airport,69,Trip Completed,12/7/2016 14:40,12/7/2016 15:22
2664,Airport,69,Trip Completed,12/7/2016 23:26,13-07-2016 00:01:12
2936,City,69,Trip Completed,13-07-2016 06:28:33,13-07-2016 07:42:26
3740,Airport,69,Trip Completed,13-07-2016 20:22:06,13-07-2016 20:55:56
4482,Airport,69,Trip Completed,14-07-2016 08:53:30,14-07-2016 09:52:26
4718,City,69,Trip Completed,14-07-2016 13:41:23,14-07-2016 14:20:34
4908,Airport,69,Trip Completed,14-07-2016 18:05:13,14-07-2016 18:34:08
6278,Airport,69,Trip Completed,15-07-2016 18:13:31,15-07-2016 18:55:37
514,City,70,Trip Completed,11/7/2016 9:45,11/7/2016 10:56
703,City,70,Trip Completed,11/7/2016 14:11,11/7/2016 14:44
947,City,70,Trip Completed,11/7/2016 18:37,11/7/2016 19:04
2252,City,70,Trip Completed,12/7/2016 18:26,12/7/2016 19:00
2896,City,70,Trip Completed,13-07-2016 05:59:51,13-07-2016 07:13:25
3583,Airport,70,Trip Completed,13-07-2016 18:31:39,13-07-2016 19:25:25
4263,Airport,70,Trip Completed,14-07-2016 06:10:32,14-07-2016 07:25:59
4398,City,70,Trip Completed,14-07-2016 08:03:25,14-07-2016 09:01:47
5029,City,70,Trip Completed,14-07-2016 19:16:39,14-07-2016 19:49:02
5554,Airport,70,Trip Completed,15-07-2016 05:37:40,15-07-2016 06:10:15
5746,City,70,Trip Completed,15-07-2016 07:52:17,15-07-2016 08:33:38
5986,Airport,70,Trip Completed,15-07-2016 11:35:04,15-07-2016 12:30:23
6140,Airport,70,Trip Completed,15-07-2016 15:54:52,15-07-2016 16:59:06
6554,City,70,Trip Completed,15-07-2016 20:58:09,15-07-2016 21:56:10
467,City,71,Trip Completed,11/7/2016 9:20,11/7/2016 10:17
615,City,71,Trip Completed,11/7/2016 11:54,11/7/2016 12:43
801,Airport,71,Trip Completed,11/7/2016 17:11,11/7/2016 18:24
1587,Airport,71,Trip Completed,12/7/2016 6:31,12/7/2016 7:42
1925,City,71,Trip Completed,12/7/2016 11:06,12/7/2016 11:51
2527,City,71,Trip Completed,12/7/2016 21:11,12/7/2016 21:53
